mean_squared,300,0.836371,44.09861684
mean_squared,310,0.836348,45.01060009
mean_squared,320,0.836326,44.31410098
mean_squared,330,0.836318,44.27736783
mean_squared,340,0.836314,44.10317683
mean_squared,350,0.836314,44.09405303
mean_squared,360,0.836314,44.15908003
mean_squared,370,0.836314,45.71112204
mean_squared,380,0.836314,44.14824915
mean_squared,390,0.836314,44.19366789
mean_squared,400,0.836314,43.98288488
mean_squared,410,0.836314,44.03249097
mean_squared,420,0.836314,43.90769219
mean_squared,430,0.836314,43.93370223
mean_squared,440,0.836314,43.97213197
mean_squared,450,0.836314,44.58684802
mean_squared,460,0.836314,44.20674515
mean_squared,470,0.836314,43.9383719
mean_squared,480,0.836314,44.02470613
mean_squared,490,0.836314,43.99109387
mean_squared,500,0.836314,43.87629509
mean_squared,510,0.836314,43.822124
mean_squared,520,0.836314,43.88914585
mean_squared,530,0.836314,45.84829688
mean_squared,540,0.836314,43.96388412
mean_squared,550,0.836314,44.32116485
mean_squared,560,0.836314,43.80636287
mean_squared,570,0.836314,43.88902211
mean_squared,580,0.836314,43.97211218
mean_squared,590,0.836314,44.64710999
mean_squared,600,0.836314,43.89401603
mean_squared,610,0.836314,43.91075993
mean_squared,620,0.836314,44.17228484
mean_squared,630,0.836314,44.08214617
mean_squared,640,0.836314,44.0631659
mean_squared,650,0.836314,44.02028394
mean_squared,660,0.836314,44.35112405
cosine,10,0.805337,30.35952997
cosine,20,0.785502,32.16469717
cosine,30,0.779187,34.30155492
cosine,40,0.778304,35.69642186
cosine,50,0.77753,38.33424902
cosine,60,0.778121,52.7159152
cosine,70,0.77879,44.48161006
cosine,80,0.779781,41.9999392
cosine,90,0.780614,42.46206307
cosine,100,0.781001,45.32412505
cosine,110,0.78184,45.52606702
cosine,120,0.782223,45.85621309
cosine,130,0.782704,46.87897992
cosine,140,0.783075,47.38389802
cosine,150,0.783416,47.73765206
cosine,160,0.783632,52.08784604
cosine,170,0.783995,52.04978085
cosine,180,0.784438,48.70574903
cosine,190,0.784766,49.34205794
cosine,200,0.785092,49.93898201
cosine,210,0.785167,51.90274405
cosine,220,0.785421,51.6977129
cosine,230,0.78557,50.87760186
cosine,240,0.785693,50.87760186
cosine,250,0.785775,75.95756316
cosine,260,0.785771,68.99569607
cosine,270,0.785773,62.02590013
cosine,280,0.785782,53.4128871
cosine,290,0.785821,55.35811496
cosine,300,0.785793,55.45483685
cosine,310,0.78583,53.91239786
cosine,320,0.78586,51.47905397
cosine,330,0.785865,51.41800904
cosine,340,0.785851,52.79251194
cosine,350,0.785851,51.4902091
cosine,360,0.785851,51.43753815
cosine,370,0.785851,52.03473401
cosine,380,0.785851,70.15912008
cosine,390,0.785851,52.25804305
cosine,400,0.785851,52.073421
cosine,410,0.785851,51.94754291
cosine,420,0.785851,56.13770103
cosine,430,0.785851,52.5845499
cosine,440,0.785851,53.26575899
cosine,450,0.785851,56.12813807
cosine,460,0.785851,53.30773187
cosine,470,0.785851,51.82914591
cosine,480,0.785851,51.193995
cosine,490,0.785851,52.42792916
cosine,500,0.785851,51.78869891
cosine,510,0.785851,52.06067991
cosine,520,0.785851,52.15738988
cosine,530,0.785851,52.06868505
cosine,540,0.785851,52.05329084
cosine,550,0.785851,52.4480691
cosine,560,0.785851,52.02922916
cosine,570,0.785851,51.00054121
cosine,580,0.785851,56.35760713
cosine,590,0.785851,53.87597013
cosine,600,0.785851,52.48867083
cosine,610,0.785851,52.37662697
